Feature_1;Feature_2;Feature_3;Feature_4;Feature_5;Feature_6;Feature_7;Feature_8;Feature_9;Feature_10
0.16298087021300794;0.6609305582243505;-0.806269993437095;-1.0456548694205985;1.2442305806136356;0.8049306121217304;-0.013213136056936166;-0.41659262112346535;-1.9615590272701267;0.6832676760707808
0.8307242536538281;-0.12203307531791366;1.311245006904281;-2.5509929020830406;0.9753521754111582;-0.29637912634712116;0.6081769835019339;0.015539112850626459;1.3579822205304828;-0.40368765200677736
0.2666733845416268;-0.2145669567801875;0.5056881591355413;-0.2860917947944223;1.5671022983750182;0.3027441840049072;0.24009114216581054;-0.9853895380684766;-0.5769937150584891;-1.0333002114861145
-0.8319887836022493;0.918033952810999;-0.2148094308173599;0.08327091601688148;0.13731545356235755;0.29965022386861806;1.2017955326809657;0.7343805164008125;0.2064196249954424;0.9217478798558219
0.48085618661671853;-0.9319551672241395;-1.577393684576916;-0.11715206604766806;-0.3728944938676572;-0.5907584762968376;0.13399537817817103;-1.2643407148385584;-1.2108412911603381;-0.2056652320662296
-2.134651880469433;-1.0090979087839629;-0.20067182558622582;-0.14875485134538288;0.0008881775710104612;1.2431024039346872;0.9283215042206809;0.6077435059835197;0.19208097027817517;0.4978831940244235
0.9291017254799652;-0.36603698946217705;1.2521730095572263;-0.41308384932189485;0.935474072846613;0.34086638357197313;-0.8213991102492119;-0.46578519966674337;-1.1057358185401795;1.0803052468916678
1.0037621941143304;0.7417844158459943;1.6284916533308167;-0.49443313573502634;1.1224503641617936;-0.7505802983572288;1.333485678068174;-0.2006500343546188;1.0823912270545812;1.02859918593219
1.6692124334192557;0.3133134204310186;0.616124526997576;0.6247692739331289;0.46593635339077183;-1.2401068162982016;0.8921470794293549;0.19553396232325382;0.41104792598488205;0.9498148057453847
-1.4965007119165994;-0.40131349477642864;-1.0854416905642685;0.3259069054587635;-0.821628834348202;-1.4835102853343;-0.5304797322845337;-1.0053938553326514;0.988821732633017;1.62187329286466
-3.033174573516738;0.6152723419840718;-0.019556750498383645;0.5788376544946319;-1.422837690618518;-0.7229309009790231;1.0410681252923404;-1.8926696733010222;0.8804109433455981;1.9357376080903186
0.17702684819659356;-2.6075458487784027;-1.3852111873125132;-0.8060924033892523;-0.04789227110807917;-0.8836939484778646;-1.2771872915558586;0.42795101383239453;-0.5974680255801471;0.5231217190644503
0.18708821908863302;0.49257663116956657;-0.9550814714384471;0.4108242516818958;0.804074648247626;0.4349870870135551;0.4688386457055489;0.8130946994437593;0.6159268798639681;0.43213127787900313
-2.112317644329024;0.5285734794050403;1.9974982921672964;-0.9716712695702829;-0.6305588644961536;0.04022656754473998;-1.7778593199294412;0.23465551846142513;-0.48769813019684605;0.8522734106925692
-1.4378179181428294;0.08461963400366057;0.21394273707359227;1.186890089651659;-1.9476715199147778;-0.06289193356377729;-1.6597149516516294;-0.5639932502455143;0.5810619309283639;1.4471310705149183
-0.4187190407132436;-1.3606412479739496;0.16628721487334727;0.4242093867270327;0.48381811743173603;-0.060487574182126226;1.0316983156437824;0.8556841992624812;0.011135525366420377;1.0956322816567259
-0.9671171709258126;-0.18004643052158317;-0.03613163091336895;-0.5187447139143063;-1.1957443169060022;-1.2511265007352814;1.2650898636396897;-1.1744969406704244;0.318842656189889;-0.12322603680417367
-1.4605986099513404;0.9278108702775353;-2.250788459003699;0.2234547816579577;0.5277896045261458;0.7379154328411992;-2.2028737061963044;-0.525264318617082;1.7283848206553956;1.7741298687337117
0.2544636608606611;-0.6005048808113539;0.7344821572847788;0.015195010817043025;1.4945722987871628;-0.2968541865064742;0.1957310474930162;1.419072024503659;0.42161603030969763;-0.5421955249876407
1.2759201235154225;0.07811426773335756;-1.8109864655857482;-0.7426900825145563;-0.07908580533776984;0.859677366507345;-1.0333333323209986;-2.2197134738533295;-0.4715581414467453;0.7515312487104457
0.11383142798995231;1.190339288946012;0.6847220780315797;1.2363321825633156;1.8015832743618876;0.3396379865367648;0.2896658670171184;1.0721245899646787;-0.253452130769027;-0.39250808104869755
1.263829079126225;-1.703364787344856;-1.4016049686629932;-0.39401456606529095;-1.3442609297436356;-0.4172243591834196;0.2910536572500623;0.022874672530870683;0.30175134855439534;-0.27872508197630025
0.09342841703325684;2.853096074333495;-1.3866951307135735;-0.2570819848605604;1.3379243624565433;0.2108780807892527;-0.5307280620037169;-0.992266007606231;0.25927341103935936;0.7704075327301458
-0.3620395734144104;0.8652233043652081;1.2850507700944451;-0.410860679494466;0.2827882049382475;-0.12221398922108656;-1.3685570513932153;-0.03447620092114636;0.011240367155908548;2.447147601107481
1.1759664655000077;1.0664697214924965;-0.7884265032830463;-0.021085900350348612;1.4572960768839047;1.8908412637532832;1.120398013190986;-1.090917707298306;-1.407062109573035;0.10026147661958264
0.2849833060139226;1.6197722493685023;0.3229525860665223;0.209500173182182;0.23116459431921896;-0.018709845839867314;-0.21645276173588945;0.4911971743704651;-2.5503384380719956;1.2025724697671467
0.17712420324347186;-0.7170971020331733;-0.4341894687739138;-0.07796418371531852;1.7072044269565505;-1.3023968277675517;-0.7091086536026667;-1.1887524564115173;-0.6867443363321238;-0.623122931176243
-0.7605639839292528;-0.15242444155358975;1.0088887075125257;-0.658471015672313;0.17759287412180225;0.8780756974974879;-0.9970654434088214;0.7923103826877554;1.5956324126508066;-1.2029780072484568
-0.53085770204769;-0.4205052331826119;-2.2586892628380353;-0.3496144364373015;1.195978937234096;0.08945768330132628;-0.6720562658247551;1.0090019668706125;0.9810341336943368;-1.106735387640996
-0.4211375622912496;-0.07387378614032275;-0.3224095904283016;-0.8914873780277188;1.3191031928014323;0.32481543169486166;-0.22214784102760068;-0.32568727560981386;0.7301255600243616;0.40789895024694606
0.7541574949529125;-1.0001426169603247;-1.1967461287149832;-1.1423634939280023;-0.3737969098434106;-0.03678858019400582;-0.03068235461689558;-0.4200210545482265;1.76737609703582;-1.1279652293193816
-0.5458525748276251;0.5998352424024967;1.057506938084729;-0.8427342069369101;-0.1406189281238064;-0.27478049560336976;0.2344872973966575;1.988211703850945;0.8246011475115115;0.9620461561723577
-1.4524937547025223;-1.6221602828634598;-0.6923344702746468;-0.6199966919777433;0.08855963537443275;0.603626188078281;-0.8188016960564742;0.32067447241233216;-0.07704736340996832;0.21666209216346394
1.4738785328177229;-0.8942275936246793;-0.5089992339315228;-0.032959649420758845;-0.5845622848594482;0.7230643929311609;0.34674371832360257;-0.16305111337761138;1.3771248689410869;0.20456859238478575
-0.06872801499346672;-0.7512735801966121;-0.14412509317293917;0.7507461131090095;-0.22814626844299002;0.9212290136821677;-0.022656851812560982;1.057589847646995;0.35309135057429314;0.6145441838047361
-1.3394030716186491;-0.930602341641272;1.5251748950268136;-1.1959194454526105;-0.12554933037679333;1.1902780971178466;-0.3842136860214142;-0.2705451757776973;0.080222469139969;-1.8533825220918592
1.8737196154063218;-0.9643664256726061;1.9813286254121245;0.35497871640630974;0.15588065603638726;-0.16170804458407076;0.3099148363597388;-0.6403799366370284;0.14643067191177314;0.9484027965260057
0.7380716649548226;0.9483211042748171;0.1363467594192847;0.19638181058206594;2.0118586633739026;0.11852048891504832;-0.021998859651504787;-1.0916944190345301;0.20641926062423638;0.7660711223635128
0.4979343825725307;1.1383574456510706;-1.4095227736964555;-1.2683435425780587;1.3995875893768093;-0.2679841399082111;0.859949627869071;-1.9175717769525322;0.06791926188651135;0.382652455566509
0.5733882807952427;-0.6184212279984407;-0.8626433913177372;-0.3391596378835456;0.125193119176371;-1.3446641106527502;-0.29007794610182697;-0.006525179233570238;1.2543901594185498;-1.168959237662671
1.8385369595126937;-0.5271728888449412;-1.2005225060948725;-0.16212837755360926;0.2267722652871149;0.37779296227431397;0.4872238882326816;-0.39119337230681933;-0.7926349104772716;-0.2563976442426134
0.020471396392053896;-0.11967136373828868;-1.3540660845510648;-0.38440506852169354;0.9976061865452441;0.2809109722559727;-1.8466222523438214;0.20358352227757734;-1.0581627832224185;1.8401839305874823
0.7060378410476003;-0.19567643703067578;0.6003140924614703;-0.6856761163184748;0.6727723122881538;1.5223680449081418;0.23793752961033737;0.7240547952139285;-0.02304698396112089;-0.20512517007487818
1.2064665856603634;-0.06522953013177167;0.17245004974254696;-0.6396890792466342;-0.6530434973208724;0.36815884458340764;-0.1755279632793234;0.6032071785382794;0.09288971129941623;0.014050237081845494
-0.014296896022065903;1.5503883924314275;0.325626659345808;-0.7053836609374359;-0.6798477843025438;-1.6066941719227665;1.1136375500174247;0.036637182034830476;-2.869317764964229;1.0019388755733145
-2.290687660418978;-1.2711947643421047;0.20523994170849055;0.14349623683117113;-0.1127376462956931;1.8276885576816826;0.32087553412203684;-0.8285133552554436;1.7062807774033355;1.3915523895275435
2.11200760725695;1.9440896756740358;1.0759114120305417;-0.17270173372589265;0.13573377522009847;2.085558164166075;-1.9552870337527735;0.3864823070308796;0.033033470909010036;0.40216026642711034
1.9326023896966125;0.00019320122686075148;1.223158716623294;-1.049032068623063;0.28518657048541746;0.09995694884749627;-0.24691375295398515;1.9445094141428152;0.9451769335440525;-0.8787747275209804
0.1468390603748021;-0.569389788604549;0.06605559904222572;-0.5635074526592064;1.3743323786643848;-0.8960733579710838;0.04395775352990733;0.6036112622417134;-1.636275384343443;0.18529520523124252
-0.5014456180009828;-0.5569522754273671;1.8737181582358335;-0.1726233356412269;-0.3250772759015682;-0.7157005789467834;0.3244339419441109;-2.5623157121485955;-0.6892405047088203;1.050956653000139
0.40975949288747754;-0.6657663365842419;-0.2919623628879929;-2.638060306305207;1.1374349588186947;-1.0321534206340781;1.5411411696486008;-0.3141872451469099;-0.4774635916093889;0.24044531487570098
-0.02604764074122106;0.14723336884196594;-0.9467653740116401;0.10822456559401866;-0.12398892298859464;-0.45307722732728756;-0.6485865705094092;0.19192238343892562;2.1985989163140016;-0.9821904678789553
-1.7496936564881915;-0.3147674035818278;-0.26577586485609495;0.6694863791560091;-0.44038033945048416;0.2312527837111688;0.15488533366200966;0.09920588828658793;-0.7226978628579384;-0.5948762571866492
0.47577362240831117;1.913124947750153;0.4111370132535904;0.6402068190991717;-0.4277266113428031;1.3995774595268293;0.43458660467018395;-0.34614905552218933;-2.367944968385998;0.01253803156201754
0.3487769088600389;1.9363732215321956;1.460096764347251;0.7951098453509043;0.5759081367635527;2.4944724673584466;1.299917845401178;-0.9991821313027813;-0.6138276185876191;0.4589047764654749
0.019403614947335758;-0.6054954372968495;1.8316170313109752;-2.370785216034547;0.2957053367661563;-0.06762117437935321;-0.24776012716386997;0.8369552083049009;-1.6232302319865304;-0.01580788837417919
-1.180041683629895;1.20893079279904;0.3441734817283119;1.0786961720118577;-0.623557295968407;1.1372352949721942;0.10369268773052488;0.2779608667757109;2.2385144406813766;-1.7679158878161225
0.39463125216505207;-0.14534327870648195;-1.480104832420638;2.245249928521133;-0.7899637549157251;1.7882648492796134;-0.5141701191029581;0.5342225930288188;0.16344241816684318;0.7232502246246719
-0.42623094158040586;-0.6418296437561231;-1.3167247088704583;-0.19562899931885122;0.07342426079597672;0.18541300618614126;-0.9927684319924723;-0.9486943227637972;-1.113546967507495;0.23937111049438342
0.018057888596799007;0.7356544597871905;0.6192948857520612;-0.3529690490860267;-0.9197994757805265;1.9667185995111978;0.03820566452919572;0.5175418500872516;-1.077324143568964;-1.809676329028883
-1.4182582940510071;0.07102758002119758;-0.33074843785359626;-0.767325144853881;-0.33358841054132;0.30462013719787623;0.4324139465261922;2.1732508333925704;2.0303778327230253;-0.6267324026301286
-0.8484738093086006;0.7904873870538026;1.3184726650515233;0.34535875211432315;0.08410377909924449;0.274489344690135;0.8332336096195283;1.072950535002953;0.8962483488730216;0.002559276725748169
-0.541934299978385;-1.6835347354642207;-1.2173439142769502;0.9824851937285551;-0.5011644299205577;0.8321856762926446;-0.24373478297651205;-0.7179517135587833;0.13414179176628335;-1.4102034411365199
1.7425455654691049;0.6774074136581422;0.8121539057423462;-0.5390887260686232;0.584025461956588;-0.7690793543431953;-2.251321353770764;-2.6545446513124227;-1.2636670394266694;-0.631514220115966
0.3404107100522929;0.9057142708468943;-1.764898097088513;-1.0322489234255274;-0.20251796512102513;-0.9023650239438487;0.05362068794522072;0.29648579892767424;0.014607489336333157;1.4590565115552678
1.5225921484786744;-1.094218554645967;0.12782334548978722;-0.7626222733600645;0.4471153987568663;0.0031186893127243312;0.6839375402248663;-1.7989387523611151;1.3122151961699389;1.2319681272961553
1.1141887201111258;-0.48727921737017593;-0.2442842384128178;0.14387879598389297;0.5669627351221402;0.5224287412200378;-2.1723071702752113;-0.9872269314144072;-0.7694686562474857;-1.024996760835615
-1.3773783033620997;0.4231594285216256;0.3897146674143277;-1.9698812514863482;1.1628118206855593;0.6558673326478416;0.45139168628853765;0.9119251722007117;-0.7319166148874343;-1.431366931924286
0.4098796403891835;1.0568048916784585;0.6486666204446035;0.9764138872946985;-0.11249570228996247;0.7576095956916999;1.005957278319497;0.8257053545329281;1.3831383743521177;1.996410411299931
-0.7466958391162012;-1.815994041330496;-0.9390860153201122;-0.7897495022560994;0.8319697335688296;0.9734976117017958;-2.0120416453685785;1.7423778805841845;1.462996732974638;1.4135089257473
-0.8359142831336261;0.35033410050982405;-0.1884600334192432;-1.7321705134369163;0.17802390469280774;0.4614923843849384;1.5983574095871915;-0.9823441153820457;0.3732943697258856;-0.590486536160041
-1.2330501419011375;-0.5767794000051555;0.36623886007422435;0.6040217725690038;1.143831299113145;-0.368277125776357;-1.3335135954587927;-1.0639236172580113;0.510657544199979;0.7889318778578261
0.1541650859051067;0.874894222287903;1.9484514712416474;-0.72283975156188;1.5561644732187396;-0.395742235167214;-0.06052376386242774;-0.8724249673827109;-0.18227207704786788;-0.8829264147572702
-2.443792134391962;0.6345250672566465;0.08664837860327934;-0.3548283406189981;0.43093339028728733;1.4764040110795411;1.018919896874924;0.19159631208243502;-0.5905440235902932;-0.45123603935463485
0.9416198944076638;-2.0565683021072325;2.5844565230612755;0.15630102566618675;-0.9576336524169472;1.4774038307833404;1.1252127551314552;1.8331250047720002;-0.9712809009442486;0.2063595386236556
0.08045329318203895;1.7860347454976193;0.5925550804117016;0.8242645467864275;-0.5673048793777131;0.061073599163792555;-0.22188842523123176;-1.7389298854272397;0.8128603660875544;-1.246524340090717
-0.7616998078305399;-1.1437861335520758;0.3251273670078015;-1.3851150496779463;-1.8451855536068358;-0.5763954823414577;1.112344893463377;2.1469209232793043;1.6751025369007344;0.6522472097837946
0.8555555988165142;-0.7828768096608856;0.18778781922973709;0.31666761966192286;-1.0391433581525746;-0.7865256525818678;0.7807784675602123;0.05613399634858452;-1.252072474183596;0.4158230663304985
0.03176812635246499;-1.1470231405677724;-0.4533948543112166;1.3626422670846274;0.5891758477669498;0.8878985466620732;-0.5218458466427461;1.3074515409541125;-0.6566881800217244;-0.8044151318754307
-0.47066174210353706;-0.9323449895122665;1.3866771786570233;-0.21478523392368964;-0.14600804144334797;0.05504735485226064;2.4148612681422863;0.6730459515204639;0.5885173852173577;1.1753323577549664
0.17423923447955159;0.5303692339754776;0.1729932677602787;0.8602793806697351;-0.5485367015514231;-0.2917263149671184;0.23556772221141248;0.6709397576352598;-2.0036042052662433;0.18483142506171263
1.2457644691453937;-0.47881711996506027;0.8836954532460383;1.4026388117902535;0.17488622137995;-0.7523021899587481;-0.39881652043204446;0.9053810199006099;0.4024921615579859;1.013986961222055
-1.5021409515979425;0.764034760965337;-0.4750772907576525;-1.5472245273921872;-0.5371574834990663;0.6030229291028582;-0.9041475490466554;1.3871966436072125;0.9354332820456545;0.17570685467404312
0.25896254469100677;0.31577797430729654;0.37427250635803294;0.7504684416752504;1.0723157389326248;-1.597307230805678;0.021045226636198268;-0.6458094453865156;0.05849022238754726;-1.3448278091504375
0.7312400061292375;1.6325754989696375;-1.0969651638632767;0.3366669749162049;-0.40956534493876723;-2.2941825881246163;-0.6213326786315908;-0.14688755826667824;-0.029423229533534406;1.7116259105079636
0.14969644213670105;-0.6155829992374058;1.6249851943881537;1.7351638860270233;-1.1072881464542226;0.23646552432102896;1.5770140293126487;0.3949749778483458;-1.771492356174354;0.5324038754332134
-0.04490264112573917;-0.011604859634395394;-0.3135458525771652;-0.44470054955360067;0.8850684224093405;-0.03829336998510624;0.5376163714637722;-0.9559047985755431;-0.7682805370634093;1.0035667182339882
0.3537707032603677;0.3841422327653927;0.5463958507240559;-0.19957364208870934;-1.0101883115157169;-0.8903427516447973;-0.022344867930549715;0.6954737464028101;1.1976458232092073;0.9004971234998933
0.3051360468076157;1.558520854075065;-0.5982044761320321;-0.81703845606869;0.08909094681717969;1.350611762189517;0.1958573892844852;1.5037039374205479;-1.5895704409605083;-1.6227997201368203
